Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000069844.12,352.8153232048393,-0.02668262831910578,0.04212879666552308,-0.633358425377054,0.5264996078694713,0.9262935729426791
ENSMUSG00000020908.14,60.800838335311596,-0.08764124301832052,0.2063375341026711,-0.4247469729608733,0.6710211372535573,0.9551410830671494
ENSMUSG00000033196.17,15.082766914088575,0.11190927072976588,0.2455893919728838,0.455676321484285,0.6486227515617001,0.9497301539040099
ENSMUSG00000056328.14,11.64432971526831,-0.06919373268168345,0.2864019590512303,-0.24159657605312118,0.8090927754222721,0.9776220723812983
ENSMUSG00000057003.12,16.47824854965607,0.15192660233067545,0.3019039115098786,0.5032283337134049,0.6148037463183802,0.9396306222227355
ENSMUSG00000055775.16,57.806785189910556,0.14622356374063347,0.2582938535372948,0.5661132146124429,0.5713168206675736,0.9356282981439176
ENSMUSG00000033066.16,18496.201959459966,-0.0033164673231414828,0.03050928545077156,-0.1087035397303155,0.9134376341968928,0.9908649355601871
ENSMUSG00000049928.15,135.91293735202544,-0.26756878592099154,0.5177161577439454,-0.5168252563083554,0.6052781476674102,0.9396306222227355
ENSMUSG00000020905.11,64.76549870913838,0.03687953994292524,0.211181789481102,0.17463409147892212,0.8613671590702765,0.98680104239019
ENSMUSG00000055134.5,10.320342998464302,-0.3584088694313542,0.3073659097460111,-1.1660657804488532,0.24358785069661915,0.8172413941795935
ENSMUSG00000020904.11,127.39649309061436,-0.1637393463052257,0.34375148637828223,-0.4763305841390263,0.6338388797292125,0.9452367017680494
ENSMUSG00000020903.13,799.4179397759563,0.004639700112892429,0.039705076760718966,0.11685407739804644,0.9069756896797778,0.9908649355601871
ENSMUSG00000087242.2,16.458675423874986,-0.5130210115132348,0.2099709804375938,-2.4432948326671813,0.01455384211705532,0.4234788390616566
ENSMUSG00000020902.12,386.0078386181666,-0.028178105943818664,0.06506990214392272,-0.4330436194831498,0.6649830811741484,0.9538230755514971
ENSMUSG00000020901.13,89.34905793763099,-0.10973597507864742,0.10183695410098863,-1.0775653695398781,0.28122776367767843,0.8366143888439858
ENSMUSG00000046207.14,88.01115581993136,-0.06714681337532635,0.0923413269341193,-0.7271588529719969,0.4671286492766573,0.9098868669131277
ENSMUSG00000045915.15,28.762848659256907,-0.4639252105801819,0.2907720602455047,-1.595494457715368,0.11060170838659683,0.710779259949206
ENSMUSG00000020900.15,11364.80977495121,-0.003088010660141945,0.034008529518214904,-0.0908010638474684,0.927650664717093,0.991361906779588
ENSMUSG00000018736.14,3301.8633433320842,0.028613695885838744,0.032110961034933834,0.8910881195586025,0.3728818979861218,0.8756051979236217
